text,category,emotion
 BEST WISHES FROM THALAPATHY FANS KERALA,Positive ,love
 Vera lvl sethu Anna dialogue  maranaaa mass eagerly waiting,Positive ,love
 Namukku thevayanath naama thaan adichu vanganam,Positive ,joy
 Vera level THALA   Thala fans hit like here,Positive ,love
 En da dai. Athan Pink remake Ku sollitanga aparam en da Eillam avan seiyal mairu seiyal nu pesitu erukinga.,Mixed_feelings ,neutral
 indha trailer pudichavanga enna commentkku like podu,Positive ,joy
 Bruce Wayne : Enna simran idhellaam,Positive ,joy
 Link yellam share panunga unga frnds family relatives ku,Positive ,love
 Ticket book panniyachu  petta Pongal Perak,unknown_state ,neutral
 Last dance semma iruku na like poduga,Positive ,joy
 Sk veriyans like podunga...  Trending #1 power of SK,Positive ,joy
 Mext AWARDS ellam line la nillunga....,Positive ,surprise
 After long time.... Dhanush + vetrimaran + gv prakash Kumar = pakka verithanam blockbuster konfirm..,Positive ,love
 1:30 #Ambedkar #periyar #valluvar,Positive ,surprise
 2:06 - 2:29 get rajinified,Positive ,love
 Siruthaiuylaum karthiku ponnu irukum kavalan flop  Apo bigil,Mixed_feelings ,neutral
 KaithiDiwali Karthi acting veriya irukum pola,Mixed_feelings ,neutral
 Thala Thala Thala Thala Thala Thala Thala,Positive ,joy
 Power Rangers ke Megazords wali  bakchodi chal rahi hai yahan to,not-Tamil ,neutral
 2:00 Ivan voice kekkum pothulam ooru artificial ava feel avuthu ooru hero feel la varamattuthu,Mixed_feelings ,neutral
 Oruthar mela neenga viswasatha kaatrathukku inoruthara yen asinga patuthuringa,Mixed_feelings ,neutral
 Ellavarum ente channel inn support cheyyumo,Positive ,love
 Sema look VFXvara lavel  iam thalapathi veryan,Negative ,joy
 Appa Sami Inna pa ippadi irukaru Rajini,Positive ,love
 Rajni sir marupadiyum porandhu Vandha maadhiri irukku,Positive ,joy
 Award ready pannugada vararu dhanush anna,Positive ,surprise
 Intha padam pudichavanga like pannunga seruppadi to haters...,Positive ,joy
 Super star yar nn keta chinna kolanthaym sollm...,Positive ,disgust
 1 million likes venum thala fans,Positive ,love
 Thala(Vinoth) neenga thirumbiyum vanthuteengala!!! Athuvum enga real THALAyoda Appo waitana treattu kaathuttu irukku engalukku,Mixed_feelings ,neutral
 Thala fans vanga 1M likes konduvaranum...enapa likes kammiya iruku,Negative ,love
 Dislike pottavanga lam தேங்காய் சீனிவாசன்   rasikarnu ninaikuren,Negative ,joy
 Ipdi neraya neraya neraya neraya. Super yaar.vera level,Positive ,love
 Podu sakka mass na sivakarthikeyan  Yaarlam Heri hit nu nenaikinga and Hero na like  Thambi na comment,Positive ,love
 Idha pongal la ku.... sweet saapda porum,Positive ,joy
 begil tralier la pathutu vatha thala pullaigo like podunga,Positive ,joy
 PREVIOUS SUPER STAR. CURRENT SUPER STAR.FUTURE  SUPER STAR THALAPATHI RAJINIKANTH,Negative ,joy
 Super screenplay karthik acting is like vere level,Mixed_feelings ,love
 Cinematography... At peak.. love nirav sha,Positive ,love
 Kar di tatti original movie par...,Positive ,love
 Appo...? Yaarum trailer epdi irruku nu solla maateenga?,Mixed_feelings ,neutral
 Action padam like pani pakravangalku kaithi goosebumps guarantee,Positive ,joy
 Rempa nalaiku aprm thalaya differentah movie panirukaru sema sema,Positive ,joy
 Arjun hero va iruntha semmaya irunthirukkum,Positive ,love
 Enagada traileriye verithanama yeduthurukinga...apo padam....screen kiliya poguthu...semmaaaaaaaa thalaivaa,Mixed_feelings ,love
 awesome vfx well done Shanker sir...,Positive ,surprise
 BEAT VISVASAM IN VIEWS COME  BE TOGETHER  TAKE 20MILLION VIEWS,unknown_state ,neutral
 Thalaivar semma mass romba nalaiku apro vera level padama irukkum,Mixed_feelings ,love
 Kola gaandula irukkan sema dialogue thalaivar look vera level Kola mass trailer🤘🤘,Positive ,love
 Va thalaivaaaaa trailere evalo maaasu unna antha screenla pakumbothu#Dhanush blood,Positive ,love
 Epo 7:37 trailer pathuttu erukravange like podunge,Positive ,joy
 Wow..pls do movie like this..dont go for movie like kaala or kabali ..,Positive ,joy
 Vijay sethupathy sir saggatamizanpadam edutha eppti odama iruku I am waiting makkal selvan🤩🤩🤩🤩🤩🤩🤩,Positive ,joy
 Please dub in kannada language also,Positive ,joy
 Adichi underwear ode oodde viteruven.. Ooddire,Positive ,disgust
 Did u notice BIGG BOSS kaluvaatha moonji ? ( sari sari sari sari sari )🤣,Positive ,surprise
 Enna da viswasam bgma  slow motionla potrukaan,Negative ,disgust
 SEMA COMEDY movie awaiting nu nenaikuravunga oru like podunga,Positive ,joy
 Ena getup potalum thala ku matum apt ah iruku.. All the best team..keep rocking,Positive ,love
 I Your big  fan . ®Rajni sir you are big Superstar In India   I From Bangladesh,unknown_state ,love
 Zee tamil puthu nadakam ma Ithu aj lam irukkanu,Positive ,joy
 Dey ethana ajith vanthalum ethana vijay vanthalum ivaru kita kuda neruga mudiyathu daaa,Positive ,joy
 yaarukum adangaatha thirunelveli thala gurups oru like podunga,Positive ,joy
 Who is thalaivar veriyan likea pottu ponga,unknown_state ,love
 Teaser ah Appadi yea pootu paathiya ootitangay,Negative ,anger
 Slow motion vechi arunga guys avlo details iruku,Positive ,disgust
 Waiting for lokesh kanakaraj  Thalapathy 64 Thalapathy 🥰 makkal selvam  2020 summer boxoffice,Positive ,joy
 Thalaivarrr swag  Vera level energy 🤘,Negative ,love
 rangaraj pandey  fans like,Positive ,love
 Ha ah ha ha ah ah. Amaaaaaaaaaaaaaaaaaadioooo. Samaaaaaaaaaaaaaa,Positive ,joy
 Ajith ku Mass Kammi a irka 1st Trailer pa.. Bt Thala Top,Positive ,love
 Proud to be tamilan @ $hankar sir,Positive ,joy
 Yaru da sorriya comedy  ya potathu,Negative ,fear
 Bigil fdfs ku aprom next indha movie dhan,Mixed_feelings ,neutral
 Vetrimaaran+gv+dhanush anna vera level combo nu marubadiyum prove pannitanga,Positive ,love
 Oru Second Apoorva Raagangal Yaarukkellam Neyabagam Vanduchu,Positive ,love
 vera lvl.... Thala sammaaaaaaaaaaaaa......Bgm sammaya iruku,Positive ,joy
 ye innum trending la varala,Negative ,disgust
 Waiting for 1 million likes,Positive ,joy
 Trending vittu evloo kila ponaalum  Na daily papan comment la msg panuvan.,Positive ,joy
 Tharamana sirapana sambavan laam enimeydhaa  paaka pooringa..asuran on the way,Positive ,love
 Thalaivaa.....   This want we want........ idhu eppadi irukku,Positive ,love
 Omg awesome... Awesome... Awesome... Luv u thaalaiva..,Positive ,joy
" Yow innaya ithu ,,,,shankarala mattum than ippadi mudiyum semma weight",Positive ,joy
 Ajith long time Oru different movie pannirkaru kandippa hit,Positive ,joy
 Adchi Oda vidu ellarayum orama nadandhu varareda enga thala veerama  thala bloods hit like her,Mixed_feelings ,disgust
 Hindi me kab hogi ye movie,not-Tamil ,neutral
 Sankar sir is in Hollywood range ..,Positive ,joy
 AYAZ! KUTTI MOONJI! FANS! HIT LIKE!,Positive ,love
 Tn next cm Thalaivar Rajini,unknown_state ,love
 You kena tunggu lama lagi untuk tosaaaaaa,not-Tamil ,neutral
" sema but aniruth music sumara irukku ,,,yuvan best ah oottruparu ,,,",Positive ,joy
 Paaka thaana pora indha kaali oda aatatha Visvasam🤣🤣,Positive ,joy
" Hindi Pink movie remake, Amitabh / Tapsee",Positive ,surprise
 Thalaivara ippadi Pakka evlo  nall  achu,Positive ,love
 Mass vjs  by Sk anna fan...,Positive ,love
 Viswasam teaser vida petta teaser vera leval,Mixed_feelings ,neutral
 True thala fans la ala kanum,Positive ,love
 Last 5 sec varadhu thuppaki music madhri irukunu solravanglam like podunga,Positive ,joy
" Forgot about Rajinikanth, just look at Simran",unknown_state ,neutral
 Visvasam than gethu da 1.7millon likes,Positive ,joy
" All OK,but Indha soori koothiyan dhan problem,mokka joke koothiyan",Mixed_feelings ,disgust
 Isaac Asimov peranda.. Sundakka size suuranda..,Mixed_feelings ,neutral
 Padaum vera Laval ' irukka pokuthunu nenikkaran,Mixed_feelings ,neutral
 BIGIL = like KAITHI comment   Sangathamizhan dislike,Mixed_feelings ,joy
 Hit like world wide Rajini Sir Fans,Positive ,love
 It looks like funny video game,Negative ,joy
 Evanavthu pongal ku varamari iruntha apdiye odidu Varathu Thalaivar.... Hope viswasam and petta as BLOCKBUSTER,Positive ,love
 1:37 Nee Vaa Thala Mass,Positive ,love
" Thala+yuvan vera level, waiting laye veri yerudhu",Positive ,love
 Karthik subburaj  v believe i u ya so pls save us and Thalaver,Positive ,love
 Are you virgin  Thala!!!!!,Positive ,joy
 Thala da marana mass trailer,Positive ,love
 0:45 Kutty moonchi unakennappa vaailaye rose vechiruppa,Mixed_feelings ,disgust
 Hope this is not like Viswasam 🤔🤔,Positive ,joy
 Omalla mass u da ! Gethu da !,Positive ,love
 Indha cinemaavukkaaha sollala sinna paya makkaa.. SINDHIYUNGAL Andha oruvandhaanda Seeman...adha payan padithikka solraangha puriyudhaa....thamizha?,Negative ,disgust
 Awesome movie mass aa irruku. vikram acting mass. I am big fan of vikram.,Mixed_feelings ,love
 Last punch sema thala dialogue super thalaaaaaaa,Positive ,joy
 Ippo purithu Thalapathy yan lokesh ta chance kudutharunu,Positive ,love
 Koiyala enna style Da thalaivar....pinara Thalaiva..,Positive ,love
 semma mass super star nenga vera level sir,Positive ,love
 Thala veriyana irunthal like comment podunga,Positive ,joy
 Why like kuduthuttu thirumbi vanthu paatha like pottathe kaamikkala,Positive ,joy
 Super vettri maran nalae gaethu dhan,Positive ,joy
 U1 u r vera level bro.,Positive ,love
 Kaithi miga periya vettri vazthukal behalf THALAPATHY fans,Positive ,love
 Story belong to Devandra kulam vellalar,Negative ,anger
 Batman belike : yennada panni vechurukinga?,Positive ,joy
 Semaya irukku....fulla night liye eduthurukkanga....I am waiting...,Positive ,joy
 Movie mass apro  trailer pakkuravanga like pannunga,Positive ,love
 Thalaivar superstar legendary legend Rajini sir aatam aarambam,Positive ,love
 National award kedikum nu nenikirivinga like podunga,Positive ,joy
 Semma thalaivaaaaaaa I love u ma a I'm wait this asuran🥰🥰🥰,Mixed_feelings ,love
 Music   Adichu Udaikkuthu... Anirudh..,Positive ,love
 Karthi sir look like first movie yuganiki okkadu ALL THE BEST sammaya iruke,Mixed_feelings ,joy
 asuran mari lam...asuran than  dislikers lam movies pakuratha vitutu vera vela poi parunga,Positive ,joy
 Video pathutu comment pakka vanthavanga matum like Pannuga,Positive ,joy
 Neraya neraya neraya neraya nerayaaa maaaass.....all the best team,Positive ,love
 3d LA pathapuram than solla mudium.ippa cartoon videogames mathirithan iirukku,Mixed_feelings ,neutral
 Thala innaikutha enakku theirum trailer vanthathu,Positive ,surprise
 Sooper Pettai Trailer S Bajrangi Baaijaan film la Nawasuddin Siddiqi comedy police pettai la villain aa?,Positive ,surprise
 Thala Thaladan da super thala veri,Positive ,joy
 Padam block buster ippovae unga dairy la ezhudhi vechikonga makalae,Mixed_feelings ,disgust
 Padam mokkai ya dhan iruka poguthu en na adhula ajith act pannuradhunala,Negative ,disgust
 Superb teaser... Malayalees like adi,Positive ,joy
 That sakthiman scene nanum kinathu kuilla velunthuruken sakthiman kapathuvarunu,Positive ,joy
 As same as pink..  Dialogues alsi,Positive ,surprise
 Indiaka hi nahi world kabhi Record brock hone wala h Like karo jo jo aisa chahta h,Negative ,joy
 Flim hogi hitttttt... Osm Trailer...    Please koi mera bhi video dekh lijiye,not-Tamil ,neutral
 Ayyyyyyyyyo movie semma  kandippa periya maaaaaaaaass hittttttttu,Positive ,joy
 Dislikes pottavan ellam kujith aamai ammava ookuga kusuvam thukkudurai valga,Negative ,joy
 Viswasam bgm mathri iruku konjam enaku matum dha andha feel irukooo,Positive ,surprise
 Srk khan movie zero best tairlor,Positive ,surprise
 Bro enna bro ithu sema ge,not-Tamil ,joy
 adengapa innum nooru varsam alnalum thalaivar gethu than poga,Positive ,love
 Engada kanum enga thalaivana Vijay Sethupathi engal makkal selvatha kanum appuram enna maythukku ithu,Negative ,love
" Indha maadhri dhairiyasaalinga eppayaachu dhaa porappan, avana payanpaduthikravan dhaan buthisaali  Well said Our Dhanush- vetrimaraan combo is an example of this...",Positive ,surprise
 Ithuthaan thalaivar padam. Thalaivar mass. Romba nalaiku appuram oru tharamana Rajini sir parthuruken.,Positive ,love
 Enna bha trailer starting la Marvel lam varuthu,Positive ,joy
 10 vatti parthuten.. Thalaivar style ah parkkave... Mass thalaiva.... Music nalla irukku....,Positive ,love
 October release.. Aa.... November aachu daaa,Negative ,anger
 Matha movie vida super ahh erukum nunanaikaren..,Positive ,joy
 karthik suppuraj ni theivam ya sonnatha senjita ni thalaivar veriyan,Positive ,love
 Sankar sir ki oka like please,Mixed_feelings ,joy
 Oruthar mela visvasam katrathanala innorthar yen verukirigga.    Thala rocks,Positive ,surprise
 Vijay sethupathy Anna veriyan like here,unknown_state ,joy
 Oru varshathuku 10 padam edukura mudhal hero,Positive ,surprise
 Asuran movie vetri pera congratulation to thala fans,Positive ,love
 Yaralam viswasam side lenthu pett a side marninga comment panungo,unknown_state ,neutral
 Super thalaiva super. Unna eppadi pathu ronba nalachi. Weldon karthik suppuraj and petta team,Positive ,love
 Akshara Hasan... Acting is not ur thing.. SERIOUSLY!!!!!,Negative ,sadness
 Shakthi man nu sonna udane 90s kitnu niyabgham vanthavangha hit like,Positive ,joy
 Feel like yalam avan seiyal movie let see valthukal,Negative ,joy
" Petta semaya poingudhu ,poingalukku sweet tha..",Positive ,joy
 Endrum engala oraee Superstar ne than thalaivaaaaa,Positive ,love
 Enptku aprom petta nadichanga megha aksh pettaya rls aga poguthu enpt eppavo,unknown_state ,neutral
 Romba nal aparam ajith ah normal ah pakaran siva oda build up illama tharamana trailer.....,Positive ,surprise
 Sema  na inime sk fan,Positive ,love
 Thalaivar varoporaar......Jonjo odhingiru odi padhungiru varadhu thalaivar   PETTA PARAAK,Positive ,love
 chinna pasanga kuda imaiyamalai yen compare pandringa...!!,Positive ,disgust
 Kaithi vs Bigil vs SangaThamizhan,Positive ,love
 Super Talwar Chiyaan Vikram Marana mass,Positive ,love
 Viswasam sirutha Siva senjitaan who agree🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,Negative ,fear
 K ramachandran in 96 M g ramachandran,unknown_state ,neutral
 Thalaivar than massss evanalum Thalaivar itathai pitikka mutiyathu,Mixed_feelings ,love
 2:18 it reminds murattu kaala's rajini,Positive ,joy
" Thalaiva ungaluku vayase ahala thalaiva marana mass thalaiva, waitinglaye veriyahuthe",Positive ,love
 Enth look aado oru raksha ella,Positive ,joy
 Bgm kagava padathuku ponnum da yeppaaaaaa,Positive ,surprise
 1m likes vara varaikum very thanama than irupen,Positive ,joy
 Viswasam trailer  enga daaaww.... Kola veri la irukan,Positive ,surprise
 What ah speech Thala Ajith Kumar,Positive ,surprise
 Keladu punda magan ali punda ajith,Negative ,disgust
 Loving it is it going Hindi.,Positive ,surprise
 Dhepawali Ku release panna super iruguem,unknown_state ,joy
 पेट्टा पराक्....   सुपरस्टार्स रजीनीकांत 🤘,not-Tamil ,neutral
 Super ultimate star thala Ajith Kumar,Positive ,joy
 petta paraak last black shirt theriii thalaivaaa,Negative ,love
 International level ka film hai..Jisne dislike kiya hai woh Indian cinema ka dushman hai,not-Tamil ,love
 Vetri + Dhanush + GV Prakash +Trumpet BGM.,Positive ,love
 3dla  paakamalae ivlo nalla iruku appo 3Dla epdi irukum,Mixed_feelings ,joy
 thala sila per kasukaga yendha kadhayaiyum choose panni nadikuranga nee mattum dhan thala samuthayathu kaga nadikiringa vera level trailor,Positive ,love
 Kaithi Padam paathuttu nallarkkunu solravanga mattum like pannunga,Positive ,joy
 ee myran enthoru fans power aadey,Positive ,love
 Siva Anna super put not important,Mixed_feelings ,joy
 Zero faltu hain lekin 2.0 joss  hain,not-Tamil ,neutral
 Super super super tala tala tala,Positive ,joy
 thalaiva neenga eppoyem super star tha massss,Positive ,love
 Padam na idhu padam  mass,Positive ,love
 Knjam body maintain panna...inum nalla iruparu...,Mixed_feelings ,joy
 Mobile chor bna dala akki ko,not-Tamil ,neutral
 ultimate star thala fans like panunga,Positive ,love
" Theme music visvasam konjam pidsuru thattuthu ,,marrijavan ku mattum case pottinglaa ithukkum podunga da",Positive ,love
 Hindi  me kab a rha ha,not-Tamil ,neutral
 Thalaaaaa Semma trailer & new avatharam Ajith Sir,Positive ,joy
 Trailer Ku teaser paravala nanaikuravaga oru like poduga,Negative ,joy
 Thala fanz lam yenga poniga comments low ah agudu,Positive ,love
 Irumbhuthurai maari indha movie super block buster agumnu solluravanga like here,Mixed_feelings ,joy
 Apadiyalam nadakathu nadakavum kodathu mass scene,Positive ,love
" Innum neraya neraya nerya, neraya views varanum.... Thala Rock",Positive ,love
 Love ajith from andhra pradesh  &  karnataka,Positive ,love
 Intha mari pongalku la apdi tha nadakum...... “Apdila nadakathu - nadaka kudathu” love you thala,Positive ,love
 Eppadi Neraya Nereya Neraya THALA Sollum bodhu gooshbumbs ah Eruku....I love thala only,Positive ,love
 24k Potta pasanga vandhu paathutu poirkaanga,Negative ,sadness
" bhai gazab ab ye movie hila dega pure bollywood ko,,..",not-Tamil ,neutral
 Hey Vidya Bhalan engaya trailer full ah kanam,Positive ,joy
 Deiiii  ennada panni vachi irukeenga .....,Positive ,disgust
 3 Times kku mela pathavanga yarellam like pannunga,Negative ,joy
 I am andra ajith big fan bro,Positive ,love
 Intha dhesiya viruthu Award Asuranukku Than.kandipla.Mass Ah varom.,Positive ,love
